id,featured,format_name,lang,verified,views,shares,likes
9948,0,thought,en,Not Verified,1,2,2
9949,2,page,en,Verified,14,17,50
9950,0,rant,en,Not Verified,1,3,1
9951,3,page,en,Verified,2,3,12
9952,3,page,en,Verified,4,14,29
9953,3,page,en,Verified,3,8,21
9954,0,140,en,Not Verified,1,1,1
9955,0,thought,en,Not Verified,10,2,1
9956,0,diary,en,Not Verified,1,3,1
9957,0,short story,en,Not Verified,1,2,1
9958,0,140,en,Not Verified,5,1,2
9959,0,poem,en,Not Verified,2,1,1
9960,0,thought,en,Not Verified,1,7,1
9961,1,short story,en,Verified,8,8,7
9962,0,poem,en,Verified,7,17,3
9963,0,140,en,Not Verified,2,2,1
9964,0,poem,en,Not Verified,2,1,3
9965,0,short story,en,Not Verified,1,1,1
9966,0,thought,en,Not Verified,6,2,7
9967,0,thought,en,Not Verified,3,3,3
9968,0,poem,en,Not Verified,1,2,2
9969,0,short story,en,Not Verified,1,1,1
9970,0,poem,en,Not Verified,1,1,1
9971,0,poem,en,Not Verified,1,1,5
9972,0,poem,en,Not Verified,2,1,2
9973,0,140,en,Not Verified,2,2,3
9974,0,open letter,en,Not Verified,1,1,4
9975,1,musing,en,Verified,1,4,11
9976,0,140,en,Not Verified,2,5,3
9977,0,140,en,Not Verified,1,2,4
9978,0,thought,en,Not Verified,2,1,1
9979,0,140,en,Not Verified,2,1,1
9980,0,140,en,Not Verified,1,9,8
9981,0,140,en,Not Verified,2,1,4
9982,0,140,en,Not Verified,2,1,1
9983,0,thought,en,Not Verified,5,4,3
9984,0,140,en,Not Verified,1,1,1
9985,0,musing,en,Not Verified,1,2,2
9986,0,musing,en,Not Verified,2,6,3
9987,0,bubble,en,Verified,11,18,42
9988,0,thought,en,Not Verified,3,4,8
9989,0,poem,en,Not Verified,8,1,4
9990,1,page,en,Verified,2,3,10
9991,0,poem,en,Not Verified,1,2,3
9992,0,short story,en,Not Verified,1,3,4
9993,0,poem,en,Not Verified,1,9,4
9994,6,bubble,en,Not Verified,4,47,120
9995,0,poem,en,Not Verified,1,3,3
9996,0,thought,en,Not Verified,1,6,3
9997,0,poem,en,Verified,2,2,2
9998,0,page,en,Not Verified,1,2,3
9999,0,poem,en,Not Verified,1,4,2
10000,0,short story,en,Verified,9,4,7
10001,0,musing,en,Not Verified,1,4,4
10002,0,rant,en,Not Verified,1,2,1
10003,0,musing,en,Not Verified,1,1,3
10004,0,short story,en,Not Verified,2,9,4
10005,0,poem,en,Verified,2,2,2
10006,0,poem,en,Verified,11,2,3
10007,0,poem,en,Verified,4,1,1
10008,0,poem,en,Verified,1,2,1
10009,0,poem,en,Verified,5,2,3
10010,0,poem,en,Verified,2,2,2
10011,0,poem,en,Not Verified,1,2,2
10012,0,poem,en,Not Verified,1,1,1
10013,0,poem,en,Not Verified,4,13,5
10014,0,musing,en,Not Verified,661,5,86
10015,0,poem,en,Not Verified,2,1,2
10016,0,open letter,en,Not Verified,2,3,1
10017,0,open letter,en,Not Verified,2,1,1
10018,0,140,en,Not Verified,1,1,2
10019,0,140,en,Not Verified,1,2,2
10020,1,short story,en,Verified,13,3,17
10021,0,short story,en,Not Verified,2,1,1
10022,0,rant,en,Not Verified,1,1,1
10023,6,bubble,en,Verified,14,21,94
10024,0,bubble,en,Not Verified,4,3,1
10025,0,diary,en,Not Verified,3,2,1
10026,0,bubble,en,Not Verified,1,7,3
10027,0,140,en,Not Verified,1,9,1
10028,1,poem,en,Verified,1,1,6
10029,0,open letter,en,Not Verified,1,2,2
10030,0,musing,en,Not Verified,3,8,5
10031,0,open letter,en,Not Verified,1,3,1
10032,0,short story,en,Verified,3,2,4
10033,0,short story,en,Not Verified,1,2,2
10034,0,poem,en,Not Verified,8,2,4
10035,0,poem,en,Not Verified,1,3,2
10036,0,poem,en,Not Verified,1,2,1
10037,0,rant,en,Not Verified,1,2,1
10038,0,musing,en,Not Verified,1,4,2
10039,0,open letter,en,Not Verified,2,5,3
10040,0,140,en,Not Verified,1,1,4
10041,0,poem,en,Not Verified,1,3,6
10042,0,bubble,en,Not Verified,4,70,12
10043,0,open letter,en,Verified,7,2,13
10044,0,poem,en,Not Verified,1,2,7
10045,0,thought,en,Not Verified,1,3,4
10046,0,bubble,en,Not Verified,1,16,3
10047,0,140,en,Not Verified,1,4,2
10048,0,open letter,en,Not Verified,1,4,4
10049,0,140,en,Not Verified,1,3,1
10050,0,140,en,Not Verified,440,4,17
10051,0,140,en,Not Verified,247,1,11
10052,0,open letter,en,Not Verified,2,2,2
10053,0,open letter,en,Verified,1,1,2
10054,0,open letter,en,Not Verified,3,8,2
10055,0,poem,en,Not Verified,9,1,3
10056,0,bubble,en,Not Verified,1,2,1
10057,0,poem,en,Not Verified,1,2,2
10058,0,poem,en,Not Verified,1,3,1
10059,0,poem,en,Not Verified,1,4,4
10060,1,thought,en,Verified,35,5,26
10061,0,poem,en,Not Verified,1,1,1
10062,0,poem,en,Not Verified,5,1,2
10063,0,140,en,Not Verified,1,5,2
10064,0,poem,en,Not Verified,1,1,1
10065,0,thought,en,Verified,4,1,2
10066,0,musing,en,Not Verified,1,2,1
10067,0,140,en,Not Verified,1,11,5
10068,0,bubble,en,Not Verified,2,5,1
10069,0,thought,en,Not Verified,1,1,1
10070,0,poem,en,Verified,1,2,1
10071,0,poem,en,Not Verified,2,4,4
10072,0,poem,en,Not Verified,4,2,2
10073,1,musing,en,Verified,3,2,8
10074,0,poem,en,Verified,2,1,1
10075,0,bubble,en,Not Verified,1,22,4
10076,0,bubble,en,Not Verified,1,2,1
10077,0,poem,en,Not Verified,3,1,2
10078,0,short story,en,Verified,1,14,2
10079,0,rant,en,Not Verified,4,2,1
10080,0,poem,en,Not Verified,1,3,1
10081,0,poem,en,Not Verified,1,2,5
10082,0,poem,en,Not Verified,2,4,6
10083,0,thought,en,Not Verified,1,1,4
10084,1,short story,en,Verified,25,5,20
10085,0,rant,en,Not Verified,1,5,3
10086,0,140,en,Not Verified,1,1,1
10087,0,140,en,Not Verified,1,3,4
10088,6,bubble,en,Verified,14,162,269
10089,0,poem,en,Not Verified,3,2,5
10090,0,diary,en,Not Verified,1,6,1
10091,0,140,en,Not Verified,1,2,4
10092,0,musing,en,Not Verified,1,1,3
10093,1,diary,en,Verified,11,7,22
10094,0,open letter,en,Not Verified,2,1,1
10095,0,thought,en,Not Verified,1,2,1
10096,0,page,en,Not Verified,2,1,1
10097,0,rant,en,Not Verified,4,3,1
10098,1,musing,en,Verified,3,4,6
10099,0,open letter,en,Verified,10,1,2
10100,0,rant,en,Not Verified,1,3,1
10101,0,140,en,Not Verified,1,3,2
10102,0,140,en,Not Verified,1,1,2
10103,0,short story,en,Not Verified,2,11,1
10104,0,musing,en,Not Verified,4,2,1
10105,0,thought,en,Not Verified,2,6,4
10106,0,poem,en,Not Verified,6,3,3
10107,0,musing,en,Not Verified,2,1,1
10108,0,short story,en,Not Verified,2,1,1
10109,0,thought,en,Not Verified,8,3,2
10110,1,musing,en,Verified,3,1,11
10111,0,open letter,en,Not Verified,1,7,1
10112,0,page,en,Verified,1,4,4
10113,1,140,en,Verified,36,1,21
10114,1,140,en,Verified,28,5,11
10115,0,thought,en,Not Verified,5,6,1
10116,0,musing,en,Not Verified,1,2,3
10117,1,140,en,Verified,37,1,18
10118,0,musing,en,Not Verified,3,7,3
10119,0,poem,en,Not Verified,1,11,1
10120,0,thought,en,Not Verified,2,8,3
10121,0,thought,en,Not Verified,3,1,2
10122,0,140,en,Verified,6,1,6
10123,0,poem,en,Not Verified,2,16,3
10124,0,thought,en,Not Verified,2,9,2
10125,0,thought,en,Verified,3,2,14
10126,0,rant,en,Not Verified,6,4,1
10127,0,musing,en,Not Verified,2,4,1
10128,0,poem,en,Not Verified,1,4,1
10129,0,musing,en,Not Verified,1,2,1
10130,0,140,en,Not Verified,1,5,2
10131,0,musing,en,Not Verified,1,8,1
10132,0,140,en,Not Verified,1,6,2
10133,0,bubble,en,Not Verified,1,5,2
10134,0,bubble,en,Not Verified,1,7,3
10135,0,musing,en,Not Verified,5,3,3
10136,0,140,en,Not Verified,1,3,2
10137,0,140,en,Not Verified,2,3,3
10138,0,poem,en,Not Verified,1,3,1
10139,0,140,en,Not Verified,1,1,1
10140,0,short story,en,Not Verified,3,8,3
10141,0,poem,en,Not Verified,3,3,4
10142,0,open letter,en,Not Verified,1,3,1
10143,0,poem,en,Not Verified,1,5,1
10144,0,open letter,en,Not Verified,6,5,2
10145,0,page,en,Not Verified,7,17,3
10146,0,140,en,Not Verified,4,2,1
10147,1,poem,en,Verified,5,3,11
10148,0,diary,en,Not Verified,3,8,1
10149,0,thought,en,Not Verified,1,1,1
10150,1,thought,en,Verified,39,6,17
10151,0,diary,en,Not Verified,1,1,2
10152,0,140,en,Verified,5,1,2
10153,0,140,en,Verified,4,1,5
10154,0,thought,en,Not Verified,1,3,1
10155,0,thought,en,Not Verified,4,2,2
10156,1,poem,en,Verified,7,18,41
10157,1,poem,en,Verified,8,4,9
10158,1,poem,en,Verified,3,5,13
10159,0,poem,en,Not Verified,1,5,3
10160,1,poem,en,Verified,5,4,21
10161,0,thought,en,Not Verified,2,3,3
10162,0,bubble,en,Verified,1,13,51
10163,0,thought,en,Not Verified,5,1,1
10164,0,bubble,en,Not Verified,2,8,3
10165,0,140,en,Not Verified,1,4,2
10166,0,rant,en,Not Verified,7,4,5
10167,0,poem,en,Not Verified,1,1,1
10168,0,musing,en,Not Verified,1,5,1
10169,0,page,en,Not Verified,1,3,3
10170,0,poem,en,Not Verified,2,2,1
10171,0,poem,en,Not Verified,1,1,9
10172,0,thought,en,Not Verified,1,3,2
10173,0,140,en,Not Verified,1,4,2
10174,0,page,en,Not Verified,1,11,2
10175,0,140,en,Not Verified,2,1,2
10176,0,bubble,en,Verified,2,13,70
10177,0,140,en,Not Verified,2,1,2
10178,0,bubble,en,Not Verified,1,3,1
10179,0,bubble,en,Not Verified,3,5,1
10180,0,review,en,Not Verified,1,3,2
10181,0,poem,en,Not Verified,1,1,1
10182,0,diary,en,Not Verified,1,2,3
10183,0,bubble,en,Not Verified,4,8,3
10184,0,bubble,en,Not Verified,1,1,3
10185,1,poem,en,Verified,1,1,13
10186,0,diary,en,Not Verified,6,14,2
10187,0,poem,en,Not Verified,5,3,2
10188,0,thought,en,Not Verified,2,18,2
10189,0,diary,en,Not Verified,3,1,1
10190,0,musing,en,Not Verified,1,5,1
10191,0,diary,en,Not Verified,3,1,2
10192,1,short story,en,Verified,10,5,16
10193,1,short story,en,Verified,13,2,22
10194,0,short story,en,Not Verified,1,2,1
10195,0,rant,en,Not Verified,1,2,1
10196,0,diary,en,Not Verified,1,6,1
10197,0,140,en,Verified,3,1,5
10198,0,diary,en,Not Verified,1,1,1
10199,0,musing,en,Not Verified,2,3,2
10200,0,bubble,en,Not Verified,1,3,1
10201,0,musing,en,Not Verified,3,2,1
10202,0,poem,en,Not Verified,1,1,2
10203,0,diary,en,Not Verified,2,3,1
10204,6,bubble,en,Not Verified,5,42,90
10205,0,140,en,Not Verified,1,6,1
10206,0,poem,en,Not Verified,2,4,1
10207,0,140,en,Not Verified,2,3,1
10208,0,poem,en,Not Verified,3,4,2
10209,0,page,en,Not Verified,1,3,1
10210,0,short story,en,Verified,4,5,6
10211,0,musing,en,Not Verified,1,2,2
10212,0,thought,en,Not Verified,3,5,2
10213,0,poem,en,Not Verified,1,4,1
10214,0,poem,en,Not Verified,1,3,2
10215,0,diary,en,Not Verified,2,15,1
10216,0,thought,en,Not Verified,3,11,2
10217,0,diary,en,Not Verified,1,5,1
10218,1,open letter,en,Verified,8,2,17
10219,0,musing,en,Not Verified,1,1,1
10220,0,thought,en,Not Verified,4,2,2
10221,0,poem,en,Not Verified,4,6,2
10222,1,140,en,Verified,38,7,35
10223,0,140,en,Not Verified,1,6,3
10224,1,short story,en,Verified,6,5,7
10225,0,poem,en,Not Verified,1,1,1
10226,0,musing,en,Not Verified,1,1,3
10227,0,140,en,Not Verified,1,1,3
10228,1,open letter,en,Verified,3,1,7
10229,0,140,en,Not Verified,1,7,1
10230,1,poem,en,Verified,2,5,20
10231,0,bubble,en,Not Verified,2,15,7
10232,0,140,en,Not Verified,3,5,1
10233,0,bubble,en,Not Verified,3,1,1
10234,6,bubble,en,Verified,10,44,147
10235,0,bubble,en,Not Verified,1,7,1
10236,0,bubble,en,Not Verified,1,10,2
10237,0,musing,en,Not Verified,2,7,1
10238,1,short story,en,Verified,7,6,10
10239,0,poem,en,Not Verified,2,1,1
10240,0,thought,en,Not Verified,1,1,1
10241,0,poem,en,Not Verified,1,2,1
10242,0,musing,en,Not Verified,1,3,1
10243,0,140,en,Not Verified,2,9,1
10244,0,140,en,Not Verified,3,2,1
10245,0,musing,en,Not Verified,2,1,1
10246,0,short story,en,Not Verified,4,1,4
10247,0,140,en,Not Verified,3,1,2
10248,0,thought,en,Not Verified,3,3,2
10249,0,140,en,Verified,2,1,4
10250,0,diary,en,Not Verified,2,4,3
10251,0,musing,en,Not Verified,1,1,2
10252,0,140,en,Not Verified,6,2,5
10253,0,140,en,Not Verified,5,4,3
10254,0,140,en,Not Verified,4,1,5
10255,0,140,en,Not Verified,2,1,2
10256,0,thought,en,Not Verified,1,1,1
10257,1,open letter,en,Verified,33,5,25
10258,0,thought,en,Not Verified,1,1,1
10259,6,bubble,en,Not Verified,20,82,91
10260,0,thought,en,Not Verified,1,1,1
10261,0,musing,en,Not Verified,3,2,1
10262,0,poem,en,Not Verified,1,2,3
10263,0,thought,en,Not Verified,2,4,2
10264,0,diary,en,Not Verified,1,1,2
10265,0,thought,en,Not Verified,8,7,8
10266,0,thought,en,Not Verified,1,1,5
10267,0,poem,en,Not Verified,1,2,1
10268,0,musing,en,Not Verified,1,4,2
10269,0,musing,en,Verified,8,2,2
10270,1,poem,en,Verified,4,1,14
10271,0,musing,en,Not Verified,1,2,1
10272,0,thought,en,Not Verified,1,6,1
10273,1,musing,en,Verified,9,2,15
10274,0,thought,en,Not Verified,2,10,2
10275,6,bubble,en,Verified,14,46,122
10276,0,thought,en,Not Verified,1,4,2
10277,0,bubble,en,Not Verified,1,4,1
10278,0,poem,en,Not Verified,2,2,2
10279,0,thought,en,Not Verified,3,3,1
10280,0,bubble,en,Not Verified,1,2,10
10281,0,diary,en,Not Verified,5,4,2
10282,1,musing,en,Verified,6,3,16
10283,0,musing,en,Not Verified,1,2,1
10284,0,short story,en,Not Verified,4,5,2
10285,6,bubble,en,Verified,2,24,85
10286,0,diary,en,Not Verified,1,6,2
10287,0,diary,en,Not Verified,1,2,1
10288,1,short story,en,Verified,11,1,20
10289,0,thought,en,Not Verified,1,1,1
10290,0,review,en,Not Verified,3,9,5
10291,0,140,en,Verified,20,1,7
10292,0,140,en,Not Verified,5,4,2
10293,2,page,en,Verified,7,11,32
10294,0,thought,en,Not Verified,2,12,1
10295,0,140,en,Not Verified,2,1,1
10296,0,bubble,en,Not Verified,4,9,5
10297,0,140,en,Not Verified,1,5,2
10298,0,thought,en,Not Verified,1,4,3
10299,0,poem,en,Not Verified,2,6,2
10300,0,bubble,en,Verified,24,12,48
10301,1,short story,en,Verified,6,5,13
10302,0,musing,en,Verified,16,8,2
10303,0,short story,en,Not Verified,2,1,1
10304,0,musing,en,Not Verified,5,1,1
10305,0,musing,en,Not Verified,1,1,1
10306,0,bubble,en,Not Verified,1,25,6
10307,0,thought,en,Not Verified,1,6,3
10308,0,diary,en,Not Verified,2,1,1
10309,0,140,en,Not Verified,4,1,2
10310,0,poem,en,Not Verified,1,1,1
10311,0,thought,en,Not Verified,1,1,3
10312,0,thought,en,Not Verified,2,9,1
10313,0,140,en,Not Verified,2,1,1
10314,0,rant,en,Not Verified,1,1,1
10315,0,diary,en,Verified,2,1,3
10316,0,rant,en,Not Verified,2,1,2
10317,1,open letter,en,Verified,3,2,11
10318,0,thought,en,Not Verified,1,1,1
10319,0,thought,en,Not Verified,1,3,2
10320,0,open letter,en,Not Verified,2,5,1
10321,0,short story,en,Not Verified,1,4,1
10322,1,poem,en,Verified,2,4,14
10323,1,poem,en,Verified,3,1,7
10324,1,musing,en,Verified,4,3,6
10325,0,musing,en,Not Verified,1,5,1
10326,1,musing,en,Verified,8,6,23
10327,0,bubble,en,Not Verified,2,3,1
10328,0,page,en,Not Verified,6,2,1
10329,0,short story,en,Not Verified,1,3,2
10330,0,bubble,en,Not Verified,2,6,2
10331,0,thought,en,Not Verified,2,1,1
10332,0,poem,en,Not Verified,3,6,2
10333,0,thought,en,Not Verified,2,2,1
10334,0,diary,en,Not Verified,3,2,10
10335,0,poem,en,Not Verified,4,1,2
10336,0,poem,en,Not Verified,6,1,2
10337,0,poem,en,Not Verified,2,3,4
10338,0,musing,en,Not Verified,3,10,3
10339,0,thought,en,Not Verified,8,1,3
10340,0,musing,en,Not Verified,3,6,3
10341,0,diary,en,Not Verified,1,2,1
10342,0,140,en,Not Verified,1,1,3
10343,0,musing,en,Not Verified,3,1,1
10344,0,thought,en,Not Verified,1,2,4
10345,0,thought,en,Not Verified,2,14,1
10346,0,musing,en,Not Verified,1,1,1
10347,0,musing,en,Not Verified,1,1,1
10348,0,short story,en,Not Verified,6,9,2
10349,0,musing,en,Verified,15,2,2
10350,0,poem,en,Not Verified,1,2,1
10351,0,open letter,en,Not Verified,17,6,2
10352,0,poem,en,Not Verified,1,3,2
10353,0,140,en,Not Verified,1,4,2
10354,1,poem,en,Verified,3,3,6
10355,0,thought,en,Not Verified,2,1,5
10356,0,open letter,en,Not Verified,3,2,2
10357,0,musing,en,Not Verified,2,1,4
10358,0,musing,en,Not Verified,3,2,3
10359,0,thought,en,Not Verified,3,2,5
10360,0,page,en,Not Verified,2,1,2
10361,1,musing,en,Verified,8,7,9
10362,0,diary,en,Verified,1,7,1
10363,0,poem,en,Not Verified,3,9,3
10364,0,musing,en,Not Verified,2,2,11
10365,0,diary,en,Not Verified,1,1,1
10366,0,musing,en,Not Verified,2,6,3
10367,1,open letter,en,Verified,7,1,10
10368,0,short story,en,Not Verified,4,4,2
10369,0,bubble,en,Not Verified,3,8,4
10370,0,thought,en,Not Verified,1,1,1
10371,1,musing,en,Verified,3,1,4
10372,0,thought,en,Not Verified,1,1,1
10373,1,poem,en,Verified,6,6,9
10374,0,140,en,Not Verified,4,1,4
10375,0,short story,en,Not Verified,4,2,1
10376,0,thought,en,Not Verified,3,1,2
10377,1,short story,en,Verified,9,3,7
10378,0,rant,en,Not Verified,2,3,1
10379,0,poem,en,Not Verified,1,1,1
10380,0,poem,en,Not Verified,2,13,1
10381,0,poem,en,Not Verified,3,1,1
10382,0,poem,en,Not Verified,1,7,2
10383,1,musing,en,Verified,13,8,25
10384,0,poem,en,Not Verified,5,6,3
10385,1,poem,en,Verified,5,6,8
10386,0,140,en,Not Verified,2,3,2
10387,0,poem,en,Not Verified,7,18,3
10388,0,poem,en,Not Verified,1,3,2
10389,6,bubble,en,Verified,3,23,106
10390,0,140,en,Not Verified,1,5,1
10391,0,thought,en,Not Verified,1,5,5
10392,0,thought,en,Verified,1,3,2
10393,0,thought,en,Not Verified,1,1,1
10394,0,musing,en,Not Verified,1,3,1
10395,0,poem,en,Not Verified,1,3,2
10396,0,thought,en,Not Verified,1,2,1
10397,0,open letter,en,Not Verified,4,5,1
10398,0,poem,en,Not Verified,6,2,2
10399,0,poem,en,Not Verified,1,2,1
10400,0,poem,en,Not Verified,3,2,1
10401,0,140,en,Not Verified,2,3,1
10402,0,diary,en,Not Verified,3,6,1
10403,0,poem,en,Not Verified,1,8,2
10404,1,poem,en,Verified,8,2,10
10405,0,diary,en,Not Verified,2,5,2
10406,0,poem,en,Not Verified,1,7,4
10407,1,open letter,en,Verified,2,3,5
10408,2,page,en,Verified,2,2,15
10409,3,page,en,Verified,9,4,61
10410,1,musing,en,Verified,4,1,11
10411,1,poem,en,Verified,5,1,9
10412,0,thought,en,Not Verified,2,1,2
10413,0,open letter,en,Not Verified,3,1,2
10414,0,page,en,Not Verified,3,2,2
10415,0,thought,en,Not Verified,1,1,1
10416,0,rant,en,Not Verified,3,5,2
10417,0,140,en,Not Verified,6,2,17
10418,0,open letter,en,Not Verified,2,2,3
10419,1,poem,en,Verified,2,1,7
10420,0,poem,en,Not Verified,1,2,1
10421,0,short story,en,Not Verified,2,3,1
10422,0,page,en,Not Verified,1,1,2
10423,0,open letter,en,Not Verified,1,2,2
10424,1,musing,en,Verified,2,3,17
10425,0,poem,en,Not Verified,6,9,2
10426,0,thought,en,Not Verified,1,4,5
10427,1,poem,en,Verified,1,10,11
10428,0,140,en,Not Verified,1,6,1
10429,0,140,en,Not Verified,2,4,4
10430,1,short story,en,Verified,7,6,11
10431,0,page,en,Not Verified,3,5,6
10432,0,poem,en,Not Verified,2,2,4
10433,0,musing,en,Not Verified,1,1,3
10434,0,musing,en,Not Verified,1,7,3
10435,0,thought,en,Not Verified,1,3,1
10436,0,thought,en,Not Verified,1,3,4
10437,0,short story,en,Not Verified,1,1,1
10438,0,short story,en,Not Verified,3,3,1
10439,0,bubble,en,Not Verified,3,5,6
10440,0,diary,en,Verified,3,5,2
10441,0,poem,en,Not Verified,2,5,5
10442,0,short story,en,Not Verified,3,2,2
10443,0,musing,en,Not Verified,1,1,1
10444,0,open letter,en,Not Verified,2,2,2
10445,0,bubble,en,Not Verified,1,1,2
10446,0,140,en,Not Verified,2,1,3
10447,0,poem,en,Not Verified,1,1,1
10448,0,musing,en,Not Verified,1,2,1
10449,0,poem,en,Not Verified,3,2,1
10450,6,bubble,en,Verified,1,37,103
10451,0,diary,en,Not Verified,2,26,3
10452,0,poem,en,Not Verified,3,1,2
10453,0,thought,en,Not Verified,6,1,3
10454,0,140,en,Not Verified,3,1,3
10455,1,poem,en,Verified,4,6,13
10456,0,140,en,Not Verified,5,1,3
10457,0,140,en,Not Verified,2,3,4
10458,0,musing,en,Not Verified,1,3,1
10459,0,140,en,Not Verified,4,2,2
10460,0,musing,en,Not Verified,4,1,7
10461,0,musing,en,Not Verified,1,5,1
10462,0,poem,en,Not Verified,3,1,3
10463,1,poem,en,Verified,6,3,14
10464,0,musing,en,Not Verified,1,2,1
10465,0,page,en,Not Verified,2,5,5
10466,0,musing,en,Not Verified,3,1,2
10467,0,poem,en,Not Verified,1,4,4
10468,0,140,en,Not Verified,1,5,1
10469,0,140,en,Not Verified,6,1,4
10470,0,140,en,Not Verified,5,3,1
10471,0,open letter,en,Not Verified,2,8,2
10472,0,140,en,Not Verified,1,5,1
10473,0,short story,en,Not Verified,2,13,1
10474,0,open letter,en,Verified,2,10,3
10475,0,diary,en,Not Verified,1,2,1
10476,0,rant,en,Not Verified,1,4,2
10477,0,poem,en,Not Verified,1,2,2
10478,0,diary,en,Not Verified,1,4,2
10479,0,thought,en,Not Verified,2,5,3
10480,0,thought,en,Not Verified,1,1,5
10481,0,poem,en,Not Verified,1,5,3
10482,0,thought,en,Not Verified,1,4,4
10483,0,140,en,Not Verified,1,2,2
10484,0,140,en,Not Verified,1,4,1
10485,0,musing,en,Not Verified,1,18,1
10486,0,short story,en,Not Verified,1,2,1
10487,0,poem,en,Not Verified,1,3,1
10488,0,short story,en,Not Verified,1,3,2
10489,0,thought,en,Not Verified,1,1,3
10490,0,140,en,Not Verified,1,1,4
10491,0,musing,en,Not Verified,1,2,1
10492,0,thought,en,Not Verified,2,1,1
10493,0,thought,en,Not Verified,1,2,1
10494,0,140,en,Not Verified,1,1,1
10495,0,poem,en,Not Verified,2,6,1
10496,0,poem,en,Not Verified,1,3,2
10497,0,thought,en,Not Verified,3,1,2
10498,0,poem,en,Not Verified,2,1,1
10499,0,short story,en,Not Verified,1,2,1
10500,0,thought,en,Not Verified,2,1,1
10501,0,140,en,Not Verified,3,10,2
10502,0,140,en,Not Verified,3,1,1
10503,0,thought,en,Not Verified,1,1,1
10504,0,poem,en,Not Verified,1,1,2
10505,0,musing,en,Not Verified,2,3,3
10506,6,bubble,en,Verified,11,19,85
10507,0,musing,en,Not Verified,1,17,4
10508,1,short story,en,Verified,7,5,11
10509,0,page,en,Not Verified,1,1,3
10510,0,poem,en,Not Verified,2,2,2
10511,0,rant,en,Not Verified,3,1,1
10512,0,musing,en,Not Verified,1,1,1
10513,0,thought,en,Not Verified,1,1,2
10514,0,musing,en,Not Verified,3,15,2
10515,0,140,en,Not Verified,1,3,1
10516,0,poem,en,Not Verified,2,3,2
10517,0,thought,en,Verified,4,1,3
10518,0,bubble,en,Not Verified,2,7,2
10519,0,poem,en,Not Verified,2,6,1
10520,0,poem,en,Not Verified,1,2,1
10521,0,poem,en,Not Verified,2,1,2
10522,0,thought,en,Not Verified,1,4,2
10523,0,140,en,Not Verified,3,10,2
10524,0,thought,en,Not Verified,2,2,1
10525,0,thought,en,Not Verified,1,3,10
10526,0,musing,en,Not Verified,1,3,2
10527,0,thought,en,Not Verified,1,6,3
